date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-10-29,-0.0010244601518453835,-0.0025219371901949563,-0.0014974770383495727,-1024.4601518453835,-2521.937190194956,-1497.4770383495727,0.0,0.997478062809805
