trade_date,ticker,weight,quantity,entry_price,exit_price,gross_pnl_jpy,cost_jpy,net_pnl_jpy,gross_return,net_return_contribution,entry_cost_jpy,exit_cost_jpy,borrow_cost_jpy,expected_oc_return
2025-09-16,1617.T,0.15,3.749062734316421,40010.0,40250.0,899.7750562359411,300.89977505623597,598.8752811797051,0.000899775056235941,0.0005988752811797051,150.0,150.89977505623594,0.0,0.005998500374906346
2025-09-16,1621.T,0.15,5.55247084952804,27015.0,26990.0,-138.811771238201,299.86118822876176,-438.67295946696277,-0.000138811771238201,-0.0004386729594669628,150.0,149.8611882287618,0.0,-0.0009254118082546725
2025-09-16,1627.T,0.15,14.245014245014245,10530.0,10525.0,-71.22507122507122,299.92877492877494,-371.1538461538462,-7.122507122507122e-05,-0.0003711538461538462,150.0,149.9287749287749,0.0,-0.00047483380816715215
2025-09-16,1630.T,0.15,4.261363636363637,35200.0,34790.0,-1747.159090909091,298.2528409090909,-2045.411931818182,-0.0017471590909090909,-0.002045411931818182,150.0,148.2528409090909,0.0,-0.011647727272727226
2025-09-16,1633.T,0.15,3.1380753138075312,47800.0,47670.0,-407.94979079497904,299.592050209205,-707.5418410041841,-0.00040794979079497904,-0.0007075418410041842,150.0,149.592050209205,0.0,-0.0027196652719665426
