date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-09-11,-0.0018843765033394752,-0.003380993625337539,-0.0014966171219980638,-1884.3765033394752,-3380.993625337539,-1496.6171219980638,0.0,0.9966190063746625
