run_id,trade_date,symbol,market,side,quantity,notional_jpy,order_type,tif,limit_price,strategy_id,source_packet_path,allow_live_submission,metadata_json
shadow_corrected_batch_60d_local_2025-10-30_20260420T123641Z,2025-10-30,1617.T,JP,BUY,3.7936746797506298,150000.0,MARKET,DAY,,PCA_SUB,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\runs\shadow_corrected_batch_60d_local_2025-10-30_20260420T123641Z,False,"{""close_price_adj"": 39440.0, ""close_side"": ""SELL"", ""intended_close_qty"": 3.7936746797506298, ""open_price_adj"": 39500.0, ""target_weight"": 0.15}"
shadow_corrected_batch_60d_local_2025-10-30_20260420T123641Z,2025-10-30,1621.T,JP,BUY,5.570637540897764,150000.0,MARKET,DAY,,PCA_SUB,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\runs\shadow_corrected_batch_60d_local_2025-10-30_20260420T123641Z,False,"{""close_price_adj"": 26900.0, ""close_side"": ""SELL"", ""intended_close_qty"": 5.570637540897764, ""open_price_adj"": 26900.0, ""target_weight"": 0.15}"
shadow_corrected_batch_60d_local_2025-10-30_20260420T123641Z,2025-10-30,1627.T,JP,BUY,14.85135280972744,150000.0,MARKET,DAY,,PCA_SUB,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\runs\shadow_corrected_batch_60d_local_2025-10-30_20260420T123641Z,False,"{""close_price_adj"": 10300.0, ""close_side"": ""SELL"", ""intended_close_qty"": 14.85135280972744, ""open_price_adj"": 10090.0, ""target_weight"": 0.15}"
shadow_corrected_batch_60d_local_2025-10-30_20260420T123641Z,2025-10-30,1628.T,JP,BUY,7.352804212470553,150000.0,MARKET,DAY,,PCA_SUB,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\runs\shadow_corrected_batch_60d_local_2025-10-30_20260420T123641Z,False,"{""close_price_adj"": 20095.0, ""close_side"": ""SELL"", ""intended_close_qty"": 7.352804212470553, ""open_price_adj"": 20380.0, ""target_weight"": 0.15}"
shadow_corrected_batch_60d_local_2025-10-30_20260420T123641Z,2025-10-30,1630.T,JP,BUY,4.281432852861426,150000.0,MARKET,DAY,,PCA_SUB,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\runs\shadow_corrected_batch_60d_local_2025-10-30_20260420T123641Z,False,"{""close_price_adj"": 35280.0, ""close_side"": ""SELL"", ""intended_close_qty"": 4.281432852861426, ""open_price_adj"": 35000.0, ""target_weight"": 0.15}"
