trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-11-18,1617.T,0.15,150000.0,long,41570.0,41470.0,-0.0024055809477988577
2025-11-18,1621.T,0.15,150000.0,long,28220.0,28000.0,-0.007795889440113446
2025-11-18,1627.T,0.15,150000.0,long,11745.0,11410.0,-0.028522775649212462
2025-11-18,1628.T,0.15,150000.0,long,20160.0,20040.0,-0.005952380952380931
2025-11-18,1630.T,0.15,150000.0,long,35950.0,35750.0,-0.0055632823365785455
