trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-11-18,1617.T,entry,buy,3.6083714216983402,41570.0,150000.0,10.0,150.0
2025-11-18,1617.T,exit,sell,3.6083714216983402,41470.0,149639.16285783018,10.0,149.63916285783017
2025-11-18,1621.T,entry,buy,5.315379163713678,28220.0,150000.0,10.0,150.0
2025-11-18,1621.T,exit,sell,5.315379163713678,28000.0,148830.61658398298,10.0,148.83061658398296
2025-11-18,1627.T,entry,buy,12.77139208173691,11745.0,150000.0,10.0,150.0
2025-11-18,1627.T,exit,sell,12.77139208173691,11410.0,145721.58365261814,10.0,145.72158365261814
2025-11-18,1628.T,entry,buy,7.440476190476191,20160.0,150000.0,10.0,150.0
2025-11-18,1628.T,exit,sell,7.440476190476191,20040.0,149107.14285714287,10.0,149.10714285714286
2025-11-18,1630.T,entry,buy,4.172461752433936,35950.0,150000.0,10.0,150.0
2025-11-18,1630.T,exit,sell,4.172461752433936,35750.0,149165.5076495132,10.0,149.1655076495132
