trade_date,ticker,weight,quantity,entry_price,exit_price,gross_pnl_jpy,cost_jpy,net_pnl_jpy,gross_return,net_return_contribution,entry_cost_jpy,exit_cost_jpy,borrow_cost_jpy,expected_oc_return
2025-11-18,1617.T,0.15,3.6083714216983402,41570.0,41470.0,-360.837142169834,299.6391628578302,-660.4763050276642,-0.000360837142169834,-0.0006604763050276643,150.0,149.63916285783017,0.0,-0.0024055809477988577
2025-11-18,1621.T,0.15,5.315379163713678,28220.0,28000.0,-1169.3834160170093,298.830616583983,-1468.2140326009921,-0.0011693834160170092,-0.0014682140326009922,150.0,148.83061658398296,0.0,-0.007795889440113446
2025-11-18,1627.T,0.15,12.77139208173691,11745.0,11410.0,-4278.416347381864,295.72158365261816,-4574.137931034483,-0.004278416347381865,-0.004574137931034483,150.0,145.72158365261814,0.0,-0.028522775649212462
2025-11-18,1628.T,0.15,7.440476190476191,20160.0,20040.0,-892.8571428571429,299.1071428571429,-1191.9642857142858,-0.0008928571428571429,-0.0011919642857142858,150.0,149.10714285714286,0.0,-0.005952380952380931
2025-11-18,1630.T,0.15,4.172461752433936,35950.0,35750.0,-834.4923504867871,299.1655076495132,-1133.6578581363003,-0.0008344923504867871,-0.0011336578581363002,150.0,149.1655076495132,0.0,-0.0055632823365785455
