trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-11-05,1618.T,0.15,150000.0,long,26255.0,26050.0,-0.007808036564463938
2025-11-05,1623.T,0.15,150000.0,long,43210.0,42300.0,-0.021059939828743324
2025-11-05,1625.T,0.15,150000.0,long,49530.0,48520.0,-0.020391681809004636
2025-11-05,1629.T,0.15,150000.0,long,102800.0,105050.0,0.021887159533073852
2025-11-05,1631.T,0.15,150000.0,long,25000.0,24850.0,-0.006000000000000005
