date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-11-20,-0.004176004031721599,-0.005670329526191328,-0.0014943254944697292,-4176.004031721599,-5670.329526191328,-1494.3254944697292,0.0,0.9943296704738087
