trade_date,legacy_net_return,canonical_net_return,net_return_diff,net_return_diff_bps,legacy_gross_exposure,canonical_gross_exposure,legacy_cost_return,canonical_cost_return,status,notes,tolerance_net_return_bps,within_tolerance,diagnostics
2025-11-20,-0.0056703295261913,-0.0056759998557175,-5.670329526199884e-06,-0.05670329526199884,0.75,0.75,-0.0014943254944697,-0.0014958198199642,PASS,Legacy shadow embeds execution cost into assumed fill prices; canonical_v1 records execution cost as separate cash cost. | Gross return diff: -0.0418 bps; cost return diff: -0.0149 bps.,1.0,True,"{""canonical_borrow_cost_jpy"": 0.0, ""cost_return_diff"": -1.4943254945001642e-06, ""cost_return_diff_bps"": -0.014943254945001642, ""gross_return_diff"": -4.1760040317999e-06, ""gross_return_diff_bps"": -0.041760040317999, ""legacy_borrow_pnl_jpy"": 0.0}"
