trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-11-20,1618.T,entry,buy,5.291005291005291,28350.0,150000.0,10.0,150.0
2025-11-20,1618.T,exit,sell,5.291005291005291,28190.0,149153.43915343916,10.0,149.15343915343917
2025-11-20,1623.T,entry,buy,3.429355281207133,43740.0,150000.0,10.0,150.0
2025-11-20,1623.T,exit,sell,3.429355281207133,43830.0,150308.64197530862,10.0,150.30864197530863
2025-11-20,1625.T,entry,buy,3.10494721589733,48310.0,150000.0,10.0,150.0
2025-11-20,1625.T,exit,sell,3.10494721589733,48290.0,149937.90105568207,10.0,149.9379010556821
2025-11-20,1629.T,entry,buy,1.404494382022472,106800.0,150000.0,10.0,150.0
2025-11-20,1629.T,exit,sell,1.404494382022472,105300.0,147893.2584269663,10.0,147.8932584269663
2025-11-20,1631.T,entry,buy,5.778120184899846,25960.0,150000.0,10.0,150.0
2025-11-20,1631.T,exit,sell,5.778120184899846,25705.0,148526.57935285053,10.0,148.52657935285055
