trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-09-22,1617.T,entry,buy,3.746253746253746,40040.0,150000.0,10.0,150.0
2025-09-22,1617.T,exit,sell,3.746253746253746,40240.0,150749.25074925076,10.0,150.74925074925076
2025-09-22,1621.T,entry,buy,5.5514433752775725,27020.0,150000.0,10.0,150.0
2025-09-22,1621.T,exit,sell,5.5514433752775725,26570.0,147501.8504811251,10.0,147.50185048112508
2025-09-22,1627.T,entry,buy,14.903129657228018,10065.0,150000.0,10.0,150.0
2025-09-22,1627.T,exit,sell,14.903129657228018,9979.0,148718.3308494784,10.0,148.7183308494784
2025-09-22,1630.T,entry,buy,4.316546762589928,34750.0,150000.0,10.0,150.0
2025-09-22,1630.T,exit,sell,4.316546762589928,34540.0,149093.5251798561,10.0,149.0935251798561
2025-09-22,1633.T,entry,buy,3.141361256544503,47750.0,150000.0,10.0,150.0
2025-09-22,1633.T,exit,sell,3.141361256544503,47340.0,148712.04188481678,10.0,148.71204188481676
