trade_date,nav_start_jpy,nav_end_jpy,gross_pnl_jpy,cost_jpy,borrow_cost_jpy,net_pnl_jpy,gross_return,cost_return,net_return,gross_exposure,net_exposure,turnover_entry,turnover_exit,n_positions,execution_cost_jpy,status
2025-09-22,1000000.0,993280.2241453825,-5225.000855472899,1494.774999144527,0.0,-6719.775854617426,-0.0052250008554729,-0.001494774999144527,-0.006719775854617426,0.75,0.75,0.75,0.7447749991445272,5,1494.774999144527,GO
