trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-10-07,1617.T,entry,buy,3.744383424862706,40060.0,150000.0,10.0,150.0
2025-10-07,1617.T,exit,sell,3.744383424862706,40110.0,150187.21917124314,10.0,150.18721917124313
2025-10-07,1621.T,entry,buy,5.4005400540054005,27775.0,150000.0,10.0,150.0
2025-10-07,1621.T,exit,sell,5.4005400540054005,27845.0,150378.03780378037,10.0,150.3780378037804
2025-10-07,1627.T,entry,buy,14.655593551538837,10235.0,150000.0,10.0,150.0
2025-10-07,1627.T,exit,sell,14.655593551538837,10325.0,151319.0034196385,10.0,151.3190034196385
2025-10-07,1630.T,entry,buy,4.430005906674542,33860.0,150000.0,10.0,150.0
2025-10-07,1630.T,exit,sell,4.430005906674542,33690.0,149246.8989958653,10.0,149.24689899586534
2025-10-07,1633.T,entry,buy,3.0556121409655734,49090.0,150000.0,10.0,150.0
2025-10-07,1633.T,exit,sell,3.0556121409655734,48770.0,149022.204114891,10.0,149.022204114891
