trade_date,legacy_net_return,canonical_net_return,net_return_diff,net_return_diff_bps,legacy_gross_exposure,canonical_gross_exposure,legacy_cost_return,canonical_cost_return,status,notes,tolerance_net_return_bps,within_tolerance,diagnostics
2025-10-07,-0.0013454444136733,-0.001346789858087,-1.3454444137001031e-06,-0.013454444137001031,0.75,0.75,-0.0014986547087965,-0.0015001533635054,PASS,Legacy shadow embeds execution cost into assumed fill prices; canonical_v1 records execution cost as separate cash cost. | Gross return diff: 0.0015 bps; cost return diff: -0.0150 bps.,1.0,True,"{""canonical_borrow_cost_jpy"": 0.0, ""cost_return_diff"": -1.4986547088998922e-06, ""cost_return_diff_bps"": -0.014986547088998922, ""gross_return_diff"": 1.5321029509998826e-07, ""gross_return_diff_bps"": 0.0015321029509998826, ""legacy_borrow_pnl_jpy"": 0.0}"
