date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-11-10,0.0012996222266609461,-0.00020017889406713472,-0.0014998011207280808,1299.6222266609461,-200.1788940671347,-1499.8011207280808,0.0,0.9997998211059329
