trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-11-10,1618.T,entry,buy,5.63591959421379,26615.0,150000.0,10.0,150.0
2025-11-10,1618.T,exit,sell,5.63591959421379,27045.0,152423.44542551195,10.0,152.42344542551194
2025-11-10,1624.T,entry,buy,1.9867549668874172,75500.0,150000.0,10.0,150.0
2025-11-10,1624.T,exit,sell,1.9867549668874172,75880.0,150754.96688741722,10.0,150.75496688741723
2025-11-10,1625.T,entry,buy,3.0624744793793384,48980.0,150000.0,10.0,150.0
2025-11-10,1625.T,exit,sell,3.0624744793793384,49080.0,150306.24744793793,10.0,150.30624744793795
2025-11-10,1629.T,entry,buy,1.3888888888888888,108000.0,150000.0,10.0,150.0
2025-11-10,1629.T,exit,sell,1.3888888888888888,107600.0,149444.44444444444,10.0,149.44444444444446
2025-11-10,1631.T,entry,buy,5.920663114268798,25335.0,150000.0,10.0,150.0
2025-11-10,1631.T,exit,sell,5.920663114268798,25060.0,148371.81764357607,10.0,148.37181764357607
