trade_date,legacy_net_return,canonical_net_return,net_return_diff,net_return_diff_bps,legacy_gross_exposure,canonical_gross_exposure,legacy_cost_return,canonical_cost_return,status,notes,tolerance_net_return_bps,within_tolerance,diagnostics
2025-11-10,-0.0002001788940671,-0.0002003790729612,-2.0017889410000505e-07,-0.0020017889410000505,0.75,0.75,-0.001499801120728,-0.0015013009218488,PASS,Legacy shadow embeds execution cost into assumed fill prices; canonical_v1 records execution cost as separate cash cost. | Gross return diff: 0.0130 bps; cost return diff: -0.0150 bps.,1.0,True,"{""canonical_borrow_cost_jpy"": 0.0, ""cost_return_diff"": -1.4998011208001982e-06, ""cost_return_diff_bps"": -0.014998011208001982, ""gross_return_diff"": 1.2996222267000306e-06, ""gross_return_diff_bps"": 0.012996222267000306, ""legacy_borrow_pnl_jpy"": 0.0}"
