date,ticker,signal_raw,signal_rank,tradable_flag,paper_weight_raw,target_weight
2025-11-10,1617.T,-0.0680741328753514,16.0,True,-0.2,0.0
2025-11-10,1618.T,0.06802996966515791,1.0,True,0.2,0.15
2025-11-10,1619.T,0.0031696164476233864,6.0,True,0.0,0.0
2025-11-10,1620.T,0.0021565285634337177,8.0,True,0.0,0.0
2025-11-10,1621.T,-0.07158517814919396,17.0,True,-0.2,0.0
2025-11-10,1622.T,-0.0012611762987930803,10.0,True,0.0,0.0
2025-11-10,1623.T,-0.004083250863312448,13.0,True,-0.2,0.0
2025-11-10,1624.T,0.006215266272507108,5.0,True,0.2,0.15
2025-11-10,1625.T,0.05534314826676261,4.0,True,0.2,0.15
2025-11-10,1626.T,0.002284945718372175,7.0,True,0.0,0.0
2025-11-10,1627.T,-0.06434721084630278,14.0,True,-0.2,0.0
2025-11-10,1628.T,-0.0028398903207842788,11.0,True,0.0,0.0
2025-11-10,1629.T,0.06318375287281722,2.0,True,0.2,0.15
2025-11-10,1630.T,-0.06581244843403142,15.0,True,-0.2,0.0
2025-11-10,1631.T,0.06302876086095542,3.0,True,0.2,0.15
2025-11-10,1632.T,0.001882933209012018,9.0,True,0.0,0.0
2025-11-10,1633.T,-0.004064385854736575,12.0,True,0.0,0.0
