trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-11-10,1618.T,0.15,150000.0,long,26615.0,27045.0,0.016156302836746184
2025-11-10,1624.T,0.15,150000.0,long,75500.0,75880.0,0.005033112582781385
2025-11-10,1625.T,0.15,150000.0,long,48980.0,49080.0,0.0020416496529196415
2025-11-10,1629.T,0.15,150000.0,long,108000.0,107600.0,-0.0037037037037036535
2025-11-10,1631.T,0.15,150000.0,long,25335.0,25060.0,-0.010854549042826123
