date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-10-17,-0.0023941261971233696,-0.0038902335694276508,-0.001496107372304281,-2394.12619712337,-3890.2335694276508,-1496.107372304281,0.0,0.9961097664305724
