date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-11-17,0.0008369698102421936,-0.0006623686580694445,-0.0014993384683116382,836.9698102421936,-662.3686580694446,-1499.3384683116383,0.0,0.9993376313419305
