trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-11-17,1618.T,entry,buy,5.2854122621564485,28380.0,150000.0,10.0,150.0
2025-11-17,1618.T,exit,sell,5.2854122621564485,28635.0,151347.78012684992,10.0,151.3477801268499
2025-11-17,1623.T,entry,buy,3.4364261168384878,43650.0,150000.0,10.0,150.0
2025-11-17,1623.T,exit,sell,3.4364261168384878,44130.0,151649.48453608245,10.0,151.64948453608247
2025-11-17,1625.T,entry,buy,3.0370520348248635,49390.0,150000.0,10.0,150.0
2025-11-17,1625.T,exit,sell,3.0370520348248635,49120.0,149179.9959505973,10.0,149.17999595059732
2025-11-17,1629.T,entry,buy,1.3799448022079117,108700.0,150000.0,10.0,150.0
2025-11-17,1629.T,exit,sell,1.3799448022079117,107750.0,148689.0524379025,10.0,148.68905243790246
2025-11-17,1631.T,entry,buy,5.701254275940707,26310.0,150000.0,10.0,150.0
2025-11-17,1631.T,exit,sell,5.701254275940707,26305.0,149971.4937286203,10.0,149.9714937286203
