trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-10-06,1621.T,entry,buy,5.4684651841049945,27430.0,150000.0,10.0,150.0
2025-10-06,1621.T,exit,sell,5.4684651841049945,27710.0,151531.1702515494,10.0,151.5311702515494
2025-10-06,1622.T,entry,buy,4.410467509556013,34010.0,150000.0,10.0,150.0
2025-10-06,1622.T,exit,sell,4.410467509556013,33830.0,149206.11584827994,10.0,149.20611584827992
2025-10-06,1626.T,entry,buy,3.416856492027335,43900.0,150000.0,10.0,150.0
2025-10-06,1626.T,exit,sell,3.416856492027335,44040.0,150478.35990888384,10.0,150.47835990888385
2025-10-06,1627.T,entry,buy,14.443909484833895,10385.0,150000.0,10.0,150.0
2025-10-06,1627.T,exit,sell,14.443909484833895,10110.0,146027.92489167067,10.0,146.02792489167066
2025-10-06,1630.T,entry,buy,4.406580493537016,34040.0,150000.0,10.0,150.0
2025-10-06,1630.T,exit,sell,4.406580493537016,34080.0,150176.2632197415,10.0,150.1762632197415
