trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-10-06,1621.T,0.15,150000.0,long,27430.0,27710.0,0.010207801676995976
2025-10-06,1622.T,0.15,150000.0,long,34010.0,33830.0,-0.005292561011467245
2025-10-06,1626.T,0.15,150000.0,long,43900.0,44040.0,0.0031890660592255315
2025-10-06,1627.T,0.15,150000.0,long,10385.0,10110.0,-0.026480500722195432
2025-10-06,1630.T,0.15,150000.0,long,34040.0,34080.0,0.001175088131609936
