date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-10-06,-0.0025775882915831144,-0.0040735122017929405,-0.0014959239102098258,-2577.5882915831144,-4073.5122017929402,-1495.9239102098259,0.0,0.995926487798207
