date,ticker,weight,position_qty,open_price_adj,close_price_adj,gross_pnl_jpy,net_pnl_jpy,borrow_pnl_jpy,gross_return,net_return
2025-11-19,1618.T,0.15,5.430337012145311,27595.0,27850.0,1384.7359380970543,1083.650902458679,0.0,0.0013847359380970542,0.001083650902458679
2025-11-19,1623.T,0.15,3.6204433401824083,41390.0,41470.0,289.63546721459267,-10.354467952897453,0.0,0.00028963546721459264,-1.0354467952897453e-05
2025-11-19,1625.T,0.15,3.1727747162851974,47230.0,46520.0,-2252.67004856249,-2550.1176782142043,0.0,-0.00225267004856249,-0.002550117678214204
2025-11-19,1629.T,0.15,1.4374115093539557,104250.0,104550.0,431.2234528061867,131.09192965309748,0.0,0.0004312234528061867,0.0001310919296530975
2025-11-19,1631.T,0.15,5.8649765107690754,25550.0,25590.0,234.59906043076302,-65.33583832994275,0.0,0.000234599060430763,-6.533583832994275e-05
