stage,status,started_at,finished_at,duration_seconds,output_dir,stdout_log,stderr_log,config_reference,error,summary
validate_data_contract,SUCCESS,2026-04-20T14:04:53.782995+00:00,2026-04-20T14:04:53.881576+00:00,0.098586,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\stages\data_contract,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\logs\validate_data_contract.stdout.txt,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\logs\validate_data_contract.stderr.txt,configs/data_contracts/corrected_bundle_v1.yaml,,"{'passed': True, 'issue_counts': {'ERROR': 0, 'WARN': 2, 'INFO': 3}, 'bundle_dir': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\data\\normalized\\corrected_bundle', 'contract': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\configs\\data_contracts\\corrected_bundle_v1.yaml', 'output_dir': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\data_contract'}"
run_batch,SUCCESS,2026-04-20T14:04:53.881768+00:00,2026-04-20T14:05:00.537429+00:00,6.655672,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\stages\batch,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\logs\run_batch.stdout.txt,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\logs\run_batch.stderr.txt,configs/profiles/shadow_corrected_canonical_batch_60d_local.yaml,,"{'batch_dir': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\runs\\shadow_corrected_canonical_batch_60d_local_batch_2025-08-27_2025-11-28_20260420T140500Z', 'dates_requested': 60, 'completed': 0, 'skipped_existing': 60, 'failed': 0, 'config': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\configs\\profiles\\shadow_corrected_canonical_batch_60d_local.yaml', 'output_dir': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\batch', 'downstream_batch_summary_path': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\batch\\batch_summary_for_downstream.csv', 'normalized_skipped_existing_rows': 60}"
validate_shadow_replay,SUCCESS,2026-04-20T14:05:00.537871+00:00,2026-04-20T14:05:00.714590+00:00,0.176723,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\stages\replay_validation,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\logs\validate_shadow_replay.stdout.txt,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\logs\validate_shadow_replay.stderr.txt,configs/validation/shadow_replay_canonical_v1.yaml,,"{'status': 'PASS', 'passed': True, 'batch_dir': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\runs\\shadow_corrected_canonical_batch_60d_local_batch_2025-08-27_2025-11-28_20260420T140500Z', 'total_days': 60, 'completed_days': 0, 'skipped_existing_days': 60, 'failed_days': 0, 'unique_trade_dates': True, 'monotonic_trade_dates': True, 'canonical_enabled': True, 'packet_run_status_counts': {'GO': 60}, 'batch_result_counts': {'skipped_existing': 60}, 'max_abs_net_return_diff_bps': 0.14207436593098935, 'max_abs_gross_return_diff_bps': 0.12721656751299437, 'max_abs_cost_return_diff_bps': 0.015095336523000998, 'validation_config': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\configs\\validation\\shadow_replay_canonical_v1.yaml', 'output_dir': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\replay_validation'}"
weekly_review,SUCCESS,2026-04-20T14:05:00.715058+00:00,2026-04-20T14:05:01.429854+00:00,0.714799,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\stages\weekly_review,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\logs\weekly_review.stdout.txt,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\logs\weekly_review.stderr.txt,,,"{'output_dir': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\weekly_review', 'daily_rows': 60, 'weekly_rows': 14, 'latest_week': '2025-W48', 'daily_enriched_csv': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\weekly_review\\daily_enriched.csv', 'weekly_summary_csv': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\weekly_review\\weekly_summary.csv', 'weekly_summary_json': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\weekly_review\\weekly_summary.json', 'weekly_summary_md': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\weekly_review\\weekly_summary.md', 'weekly_nav_index_png': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\weekly_review\\weekly_nav_index.png', 'weekly_status_counts_png': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\weekly_review\\weekly_status_counts.png', 'batch_dir': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\runs\\shadow_corrected_canonical_batch_60d_local_batch_2025-08-27_2025-11-28_20260420T140500Z', 'source_batch_summary_path': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\batch\\batch_summary_for_downstream.csv'}"
weekly_gates,SUCCESS,2026-04-20T14:05:01.430158+00:00,2026-04-20T14:05:01.478432+00:00,0.048277,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\stages\weekly_gates,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\logs\weekly_gates.stdout.txt,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\logs\weekly_gates.stderr.txt,configs/review/weekly_rules_shadow_pre_live_v1.yaml,,"{'output_dir': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\weekly_gates', 'weekly_rows': 14, 'latest_week': '2025-W48', 'latest_week_status': 'GO', 'promotion_status': 'HOLD_SHADOW', 'weekly_status_csv': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\weekly_gates\\weekly_status_evaluated.csv', 'weekly_status_json': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\weekly_gates\\weekly_status_evaluated.json', 'promotion_assessment_json': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\weekly_gates\\promotion_assessment.json', 'promotion_assessment_md': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\weekly_gates\\promotion_assessment.md', 'rules_config': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\configs\\review\\weekly_rules_shadow_pre_live_v1.yaml', 'promotion_failed_checks': ['non_negative_shadow_return', 'sufficient_go_weeks', 'limited_warn_weeks', 'adequate_universe_width', 'acceptable_hit_rate'], 'promotion_blocked_checks': []}"
render_runbook,SUCCESS,2026-04-20T14:05:01.478779+00:00,2026-04-20T14:05:01.508860+00:00,0.030081,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\stages\runbook,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\logs\render_runbook.stdout.txt,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\artifacts\shadow_ops\shadow_ops_canonical_60d_local_20260420T140453Z\logs\render_runbook.stderr.txt,configs/ops/runbook_shadow_v1.yaml,,"{'passed': True, 'issue_counts': {'ERROR': 0, 'WARN': 0, 'INFO': 0}, 'config_source': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\configs\\ops\\runbook_shadow_v1.yaml', 'runbook_id': 'shadow_ops_runbook_v1', 'version': 1, 'scope': 'shadow_pre_live', 'status_action_count': 6, 'incident_level_count': 4, 'required_daily_packet_file_count': 9, 'checklist_names': ['daily_post_close', 'daily_pre_open', 'deployment_review', 'promotion_review', 'weekly_review'], 'config': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\configs\\ops\\runbook_shadow_v1.yaml', 'output_dir': 'C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\artifacts\\shadow_ops\\shadow_ops_canonical_60d_local_20260420T140453Z\\stages\\runbook'}"
