date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-09-09,-0.011358531634842683,-0.012845674601709258,-0.001487142966866575,-11358.531634842684,-12845.67460170926,-1487.142966866575,0.0,0.9871543253982907
