trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-09-09,1618.T,entry,buy,6.172839506172839,24300.0,150000.0,10.0,150.0
2025-09-09,1618.T,exit,sell,6.172839506172839,23970.0,147962.96296296295,10.0,147.96296296296293
2025-09-09,1623.T,entry,buy,4.072766766223188,36830.0,150000.0,10.0,150.0
2025-09-09,1623.T,exit,sell,4.072766766223188,35600.0,144990.4968775455,10.0,144.9904968775455
2025-09-09,1625.T,entry,buy,3.63901018922853,41220.0,150000.0,10.0,150.0
2025-09-09,1625.T,exit,sell,3.63901018922853,40830.0,148580.7860262009,10.0,148.58078602620088
2025-09-09,1629.T,entry,buy,1.4940239043824701,100400.0,150000.0,10.0,150.0
2025-09-09,1629.T,exit,sell,1.4940239043824701,99160.0,148147.41035856574,10.0,148.14741035856574
2025-09-09,1631.T,entry,buy,6.185567010309279,24250.0,150000.0,10.0,150.0
2025-09-09,1631.T,exit,sell,6.185567010309279,24080.0,148948.45360824742,10.0,148.94845360824743
