date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-10-20,0.009556389135354589,0.008048331247717849,-0.0015080578876367407,9556.38913535459,8048.331247717849,-1508.0578876367408,0.0,1.0080483312477178
