trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-11-12,1617.T,entry,buy,3.689129365469749,40660.0,150000.0,10.0,150.0
2025-11-12,1617.T,exit,sell,3.689129365469749,41410.0,152766.84702410232,10.0,152.76684702410233
2025-11-12,1627.T,entry,buy,13.215859030837004,11350.0,150000.0,10.0,150.0
2025-11-12,1627.T,exit,sell,13.215859030837004,11330.0,149735.68281938325,10.0,149.73568281938324
2025-11-12,1628.T,entry,buy,7.361963190184049,20375.0,150000.0,10.0,150.0
2025-11-12,1628.T,exit,sell,7.361963190184049,20305.0,149484.66257668711,10.0,149.4846625766871
2025-11-12,1630.T,entry,buy,4.040948275862069,37120.0,150000.00000000003,10.0,150.00000000000003
2025-11-12,1630.T,exit,sell,4.040948275862069,36780.0,148626.0775862069,10.0,148.6260775862069
2025-11-12,1633.T,entry,buy,3.075030750307503,48780.0,150000.0,10.0,150.0
2025-11-12,1633.T,exit,sell,3.075030750307503,49150.0,151137.7613776138,10.0,151.13776137761377
