trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-11-12,1617.T,0.15,150000.0,long,40660.0,41410.0,0.01844564682734884
2025-11-12,1627.T,0.15,150000.0,long,11350.0,11330.0,-0.0017621145374449032
2025-11-12,1628.T,0.15,150000.0,long,20375.0,20305.0,-0.003435582822085892
2025-11-12,1630.T,0.15,150000.0,long,37120.0,36780.0,-0.009159482758620663
2025-11-12,1633.T,0.15,150000.0,long,48780.0,49150.0,0.007585075850758516
