date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-11-12,0.0017492821018914697,0.00024903132128817037,-0.0015002507806032993,1749.2821018914697,249.03132128817037,-1500.2507806032993,0.0,1.0002490313212882
