date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-08-28,0.010718518370316454,0.009209298353444716,-0.0015092200168717392,10718.518370316455,9209.298353444716,-1509.220016871739,0.0,1.0092092983534446
