date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-10-07,0.00015321029512322992,-0.0013454444136733327,-0.0014986547087965628,153.2102951232299,-1345.4444136733327,-1498.6547087965628,0.0,0.9986545555863267
