trade_date,ticker,weight,quantity,entry_price,exit_price,gross_pnl_jpy,cost_jpy,net_pnl_jpy,gross_return,net_return_contribution,entry_cost_jpy,exit_cost_jpy,borrow_cost_jpy,expected_oc_return
2025-11-14,1618.T,0.15,5.415162454873646,27700.0,29175.0,7987.364620938628,307.9873646209386,7679.377256317689,0.007987364620938627,0.007679377256317689,150.0,157.98736462093862,0.0,0.05324909747292428
2025-11-14,1623.T,0.15,3.389830508474576,44250.0,43650.0,-2033.8983050847457,297.9661016949152,-2331.864406779661,-0.002033898305084746,-0.0023318644067796606,150.0,147.96610169491524,0.0,-0.013559322033898313
2025-11-14,1625.T,0.15,3.0425963488843815,49300.0,50390.0,3316.430020283976,303.316430020284,3013.113590263692,0.003316430020283976,0.003013113590263692,150.0,153.316430020284,0.0,0.022109533468559928
2025-11-14,1629.T,0.15,1.3888888888888888,108000.0,108850.0,1180.5555555555554,301.18055555555554,879.3749999999999,0.0011805555555555554,0.0008793749999999998,150.0,151.18055555555554,0.0,0.007870370370370416
2025-11-14,1631.T,0.15,5.769230769230769,26000.0,26020.0,115.38461538461539,300.11538461538464,-184.73076923076925,0.00011538461538461538,-0.00018473076923076925,150.0,150.1153846153846,0.0,0.0007692307692308553
