trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-11-14,1618.T,0.15,150000.0,long,27700.0,29175.0,0.05324909747292428
2025-11-14,1623.T,0.15,150000.0,long,44250.0,43650.0,-0.013559322033898313
2025-11-14,1625.T,0.15,150000.0,long,49300.0,50390.0,0.022109533468559928
2025-11-14,1629.T,0.15,150000.0,long,108000.0,108850.0,0.007870370370370416
2025-11-14,1631.T,0.15,150000.0,long,26000.0,26020.0,0.0007692307692308553
