trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-11-14,1618.T,entry,buy,5.415162454873646,27700.0,150000.0,10.0,150.0
2025-11-14,1618.T,exit,sell,5.415162454873646,29175.0,157987.3646209386,10.0,157.98736462093862
2025-11-14,1623.T,entry,buy,3.389830508474576,44250.0,150000.0,10.0,150.0
2025-11-14,1623.T,exit,sell,3.389830508474576,43650.0,147966.10169491524,10.0,147.96610169491524
2025-11-14,1625.T,entry,buy,3.0425963488843815,49300.0,150000.0,10.0,150.0
2025-11-14,1625.T,exit,sell,3.0425963488843815,50390.0,153316.430020284,10.0,153.316430020284
2025-11-14,1629.T,entry,buy,1.3888888888888888,108000.0,150000.0,10.0,150.0
2025-11-14,1629.T,exit,sell,1.3888888888888888,108850.0,151180.55555555556,10.0,151.18055555555554
2025-11-14,1631.T,entry,buy,5.769230769230769,26000.0,150000.0,10.0,150.0
2025-11-14,1631.T,exit,sell,5.769230769230769,26020.0,150115.38461538462,10.0,150.1153846153846
