date,ticker,signal_raw,signal_rank,tradable_flag,paper_weight_raw,target_weight
2025-11-14,1617.T,-0.015389122211248281,14.0,True,-0.2,0.0
2025-11-14,1618.T,0.01382756729481402,5.0,True,0.2,0.15
2025-11-14,1619.T,-0.009840989184346402,12.0,True,0.0,0.0
2025-11-14,1620.T,-2.3443881990627938e-05,8.0,True,0.0,0.0
2025-11-14,1621.T,-0.013609183837247473,13.0,True,-0.2,0.0
2025-11-14,1622.T,0.0033426105725435,6.0,True,0.0,0.0
2025-11-14,1623.T,0.02518416889683163,2.0,True,0.2,0.15
2025-11-14,1624.T,-0.00017212294876403481,9.0,True,0.0,0.0
2025-11-14,1625.T,0.02573645920970393,1.0,True,0.2,0.15
2025-11-14,1626.T,-0.005355239801150864,10.0,True,0.0,0.0
2025-11-14,1627.T,-0.026342882159979965,16.0,True,-0.2,0.0
2025-11-14,1628.T,-0.019236311271023876,15.0,True,-0.2,0.0
2025-11-14,1629.T,0.01920324346224481,4.0,True,0.2,0.15
2025-11-14,1630.T,-0.027770475381516703,17.0,True,-0.2,0.0
2025-11-14,1631.T,0.02277657097119275,3.0,True,0.2,0.15
2025-11-14,1632.T,0.0024120463238520716,7.0,True,0.0,0.0
2025-11-14,1633.T,-0.006632794703340892,11.0,True,0.0,0.0
