trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-11-06,1618.T,entry,buy,5.7251908396946565,26200.0,150000.0,10.0,150.0
2025-11-06,1618.T,exit,sell,5.7251908396946565,26330.0,150744.2748091603,10.0,150.7442748091603
2025-11-06,1624.T,entry,buy,2.0005334755934916,74980.0,150000.0,10.0,150.0
2025-11-06,1624.T,exit,sell,2.0005334755934916,77010.0,154061.0829554548,10.0,154.0610829554548
2025-11-06,1625.T,entry,buy,3.061849357011635,48990.0,150000.0,10.0,150.0
2025-11-06,1625.T,exit,sell,3.061849357011635,49430.0,151347.2137170851,10.0,151.3472137170851
2025-11-06,1629.T,entry,buy,1.4278914802475011,105050.0,150000.0,10.0,150.0
2025-11-06,1629.T,exit,sell,1.4278914802475011,106450.0,151999.0480723465,10.0,151.99904807234648
2025-11-06,1631.T,entry,buy,6.024096385542169,24900.0,150000.0,10.0,150.0
2025-11-06,1631.T,exit,sell,6.024096385542169,25380.0,152891.56626506025,10.0,152.89156626506025
