trade_date,nav_start_jpy,nav_end_jpy,gross_pnl_jpy,cost_jpy,borrow_cost_jpy,net_pnl_jpy,gross_return,cost_return,net_return,gross_exposure,net_exposure,turnover_entry,turnover_exit,n_positions,execution_cost_jpy,status
2025-11-06,1000000.0,1009532.1426332878,11043.185819106955,1511.0431858191068,0.0,9532.142633287847,0.011043185819106955,-0.0015110431858191067,0.009532142633287848,0.75,0.75,0.75,0.7610431858191069,5,1511.0431858191068,GO
