trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-11-13,1617.T,entry,buy,3.6162005785920925,41480.0,150000.0,10.0,150.0
2025-11-13,1617.T,exit,sell,3.6162005785920925,41500.0,150072.32401157185,10.0,150.07232401157185
2025-11-13,1621.T,entry,buy,5.399568034557236,27780.0,150000.0,10.0,150.0
2025-11-13,1621.T,exit,sell,5.399568034557236,27825.0,150242.98056155507,10.0,150.24298056155507
2025-11-13,1627.T,entry,buy,13.21003963011889,11355.0,150000.0,10.0,150.0
2025-11-13,1627.T,exit,sell,13.21003963011889,11670.0,154161.16248348745,10.0,154.16116248348746
2025-11-13,1628.T,entry,buy,7.385524372230428,20310.0,150000.0,10.0,150.0
2025-11-13,1628.T,exit,sell,7.385524372230428,20400.0,150664.69719350073,10.0,150.66469719350073
2025-11-13,1630.T,entry,buy,4.102844638949672,36560.0,150000.0,10.0,150.0
2025-11-13,1630.T,exit,sell,4.102844638949672,36620.0,150246.170678337,10.0,150.246170678337
