date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-10-30,0.0019944156075048167,0.0004939196933959178,-0.0015004959141088987,1994.4156075048165,493.9196933959179,-1500.4959141088987,0.0,1.000493919693396
