trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-10-30,1617.T,entry,buy,3.7974683544303796,39500.0,150000.0,10.0,150.0
2025-10-30,1617.T,exit,sell,3.7974683544303796,39440.0,149772.15189873418,10.0,149.77215189873417
2025-10-30,1621.T,entry,buy,5.5762081784386615,26900.0,150000.0,10.0,150.0
2025-10-30,1621.T,exit,sell,5.5762081784386615,26900.0,150000.0,10.0,150.0
2025-10-30,1627.T,entry,buy,14.866204162537166,10090.0,150000.0,10.0,150.0
2025-10-30,1627.T,exit,sell,14.866204162537166,10300.0,153121.9028741328,10.0,153.12190287413281
2025-10-30,1628.T,entry,buy,7.360157016683022,20380.0,150000.0,10.0,150.0
2025-10-30,1628.T,exit,sell,7.360157016683022,20095.0,147902.35525024534,10.0,147.90235525024534
2025-10-30,1630.T,entry,buy,4.285714285714286,35000.0,150000.0,10.0,150.0
2025-10-30,1630.T,exit,sell,4.285714285714286,35280.0,151200.0,10.0,151.2
