trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-10-30,1617.T,0.15,150000.0,long,39500.0,39440.0,-0.0015189873417721378
2025-10-30,1621.T,0.15,150000.0,long,26900.0,26900.0,0.0
2025-10-30,1627.T,0.15,150000.0,long,10090.0,10300.0,0.020812685827552135
2025-10-30,1628.T,0.15,150000.0,long,20380.0,20095.0,-0.013984298331697786
2025-10-30,1630.T,0.15,150000.0,long,35000.0,35280.0,0.008000000000000007
