trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-09-11,1617.T,entry,buy,3.7230081906180192,40290.0,150000.0,10.0,150.0
2025-09-11,1617.T,exit,sell,3.7230081906180192,40000.0,148920.32762472078,10.0,148.92032762472078
2025-09-11,1621.T,entry,buy,5.597014925373134,26800.0,150000.0,10.0,150.0
2025-09-11,1621.T,exit,sell,5.597014925373134,26830.0,150167.91044776118,10.0,150.1679104477612
2025-09-11,1622.T,entry,buy,4.616805170821792,32490.0,150000.0,10.0,150.0
2025-09-11,1622.T,exit,sell,4.616805170821792,32410.0,149630.65558633427,10.0,149.63065558633429
2025-09-11,1627.T,entry,buy,14.137606032045241,10610.0,150000.0,10.0,150.0
2025-09-11,1627.T,exit,sell,14.137606032045241,10555.0,149222.43166823752,10.0,149.22243166823753
2025-09-11,1630.T,entry,buy,4.310344827586207,34800.0,150000.0,10.0,150.0
2025-09-11,1630.T,exit,sell,4.310344827586207,34840.0,150172.41379310345,10.0,150.17241379310343
