date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-10-16,0.0031138264802891527,0.0016122111553074738,-0.001501615324981679,3113.8264802891526,1612.2111553074737,-1501.615324981679,0.0,1.0016122111553074
