date,ticker,signal_raw,signal_rank,tradable_flag,paper_weight_raw,target_weight
2025-10-22,1617.T,-0.08856998092611162,16.0,True,-0.2,0.0
2025-10-22,1618.T,0.09358561530267326,1.0,True,0.2,0.15
2025-10-22,1619.T,0.0006850881725960147,11.0,True,0.0,0.0
2025-10-22,1620.T,0.007576208145195853,7.0,True,0.0,0.0
2025-10-22,1621.T,-0.08395240834328918,14.0,True,-0.2,0.0
2025-10-22,1622.T,0.0032634467217068776,10.0,True,0.0,0.0
2025-10-22,1623.T,0.011590531235155844,5.0,True,0.2,0.15
2025-10-22,1624.T,0.008336781682917474,6.0,True,0.0,0.0
2025-10-22,1625.T,0.08722998759320598,4.0,True,0.2,0.15
2025-10-22,1626.T,0.0038508025493125516,9.0,True,0.0,0.0
2025-10-22,1627.T,-0.08505677795358436,15.0,True,-0.2,0.0
2025-10-22,1628.T,-0.00787209369935585,13.0,True,-0.2,0.0
2025-10-22,1629.T,0.0914943727643707,2.0,True,0.2,0.15
2025-10-22,1630.T,-0.08932492234883635,17.0,True,-0.2,0.0
2025-10-22,1631.T,0.08973724281223834,3.0,True,0.2,0.15
2025-10-22,1632.T,0.007298056855633589,8.0,True,0.0,0.0
2025-10-22,1633.T,-0.006447132169785723,12.0,True,0.0,0.0
